filename,bucket,damage,backend,exit,err_class,stderr_head
fuzz_00768_valid.t27,valid,ok,rust,0,ok,
fuzz_00768_valid.t27,valid,ok,zig,0,ok,
fuzz_00768_valid.t27,valid,ok,c,0,ok,
fuzz_00769_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00769_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00769_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00770_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00770_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00770_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00771_valid.t27,valid,ok,rust,0,ok,
fuzz_00771_valid.t27,valid,ok,zig,0,ok,
fuzz_00771_valid.t27,valid,ok,c,0,ok,
fuzz_00772_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00772_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00772_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00773_valid.t27,valid,ok,rust,0,ok,
fuzz_00773_valid.t27,valid,ok,zig,0,ok,
fuzz_00773_valid.t27,valid,ok,c,0,ok,
fuzz_00774_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00774_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00774_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00775_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00775_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00775_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00776_valid.t27,valid,ok,rust,0,ok,
fuzz_00776_valid.t27,valid,ok,zig,0,ok,
fuzz_00776_valid.t27,valid,ok,c,0,ok,
fuzz_00777_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00777_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00777_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00778_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00778_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00778_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00779_valid.t27,valid,ok,rust,0,ok,
fuzz_00779_valid.t27,valid,ok,zig,0,ok,
fuzz_00779_valid.t27,valid,ok,c,0,ok,
fuzz_00780_valid.t27,valid,ok,rust,0,ok,
fuzz_00780_valid.t27,valid,ok,zig,0,ok,
fuzz_00780_valid.t27,valid,ok,c,0,ok,
fuzz_00781_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00781_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00781_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00782_valid.t27,valid,ok,rust,0,ok,
fuzz_00782_valid.t27,valid,ok,zig,0,ok,
fuzz_00782_valid.t27,valid,ok,c,0,ok,
fuzz_00783_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00783_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00783_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00784_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 30:1"
fuzz_00784_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 30:1"
fuzz_00784_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 30:1"
fuzz_00785_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00785_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00785_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00786_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00786_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00786_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00787_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00787_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00787_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00788_valid.t27,valid,ok,rust,0,ok,
fuzz_00788_valid.t27,valid,ok,zig,0,ok,
fuzz_00788_valid.t27,valid,ok,c,0,ok,
fuzz_00789_valid.t27,valid,ok,rust,0,ok,
fuzz_00789_valid.t27,valid,ok,zig,0,ok,
fuzz_00789_valid.t27,valid,ok,c,0,ok,
fuzz_00790_valid.t27,valid,ok,rust,0,ok,
fuzz_00790_valid.t27,valid,ok,zig,0,ok,
fuzz_00790_valid.t27,valid,ok,c,0,ok,
fuzz_00791_valid.t27,valid,ok,rust,0,ok,
fuzz_00791_valid.t27,valid,ok,zig,0,ok,
fuzz_00791_valid.t27,valid,ok,c,0,ok,
fuzz_00792_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00792_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00792_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00793_valid.t27,valid,ok,rust,0,ok,
fuzz_00793_valid.t27,valid,ok,zig,0,ok,
fuzz_00793_valid.t27,valid,ok,c,0,ok,
fuzz_00794_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00794_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00794_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00795_valid.t27,valid,ok,rust,0,ok,
fuzz_00795_valid.t27,valid,ok,zig,0,ok,
fuzz_00795_valid.t27,valid,ok,c,0,ok,
fuzz_00796_valid.t27,valid,ok,rust,0,ok,
fuzz_00796_valid.t27,valid,ok,zig,0,ok,
fuzz_00796_valid.t27,valid,ok,c,0,ok,
fuzz_00797_valid.t27,valid,ok,rust,0,ok,
fuzz_00797_valid.t27,valid,ok,zig,0,ok,
fuzz_00797_valid.t27,valid,ok,c,0,ok,
fuzz_00798_valid.t27,valid,ok,rust,0,ok,
fuzz_00798_valid.t27,valid,ok,zig,0,ok,
fuzz_00798_valid.t27,valid,ok,c,0,ok,
fuzz_00799_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00799_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00799_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00800_valid.t27,valid,ok,rust,0,ok,
fuzz_00800_valid.t27,valid,ok,zig,0,ok,
fuzz_00800_valid.t27,valid,ok,c,0,ok,
fuzz_00801_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00801_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00801_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00802_valid.t27,valid,ok,rust,0,ok,
fuzz_00802_valid.t27,valid,ok,zig,0,ok,
fuzz_00802_valid.t27,valid,ok,c,0,ok,
fuzz_00803_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00803_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00803_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00804_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00804_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00804_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00805_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00805_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00805_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00806_valid.t27,valid,ok,rust,0,ok,
fuzz_00806_valid.t27,valid,ok,zig,0,ok,
fuzz_00806_valid.t27,valid,ok,c,0,ok,
fuzz_00807_valid.t27,valid,ok,rust,0,ok,
fuzz_00807_valid.t27,valid,ok,zig,0,ok,
fuzz_00807_valid.t27,valid,ok,c,0,ok,
fuzz_00808_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00808_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00808_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00809_valid.t27,valid,ok,rust,0,ok,
fuzz_00809_valid.t27,valid,ok,zig,0,ok,
fuzz_00809_valid.t27,valid,ok,c,0,ok,
fuzz_00810_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00810_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00810_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00811_valid.t27,valid,ok,rust,0,ok,
fuzz_00811_valid.t27,valid,ok,zig,0,ok,
fuzz_00811_valid.t27,valid,ok,c,0,ok,
fuzz_00812_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00812_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00812_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00813_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 18:1"
fuzz_00813_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 18:1"
fuzz_00813_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 18:1"
fuzz_00814_valid.t27,valid,ok,rust,0,ok,
fuzz_00814_valid.t27,valid,ok,zig,0,ok,
fuzz_00814_valid.t27,valid,ok,c,0,ok,
fuzz_00815_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00815_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00815_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00816_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 16:1"
fuzz_00816_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 16:1"
fuzz_00816_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 16:1"
fuzz_00817_valid.t27,valid,ok,rust,0,ok,
fuzz_00817_valid.t27,valid,ok,zig,0,ok,
fuzz_00817_valid.t27,valid,ok,c,0,ok,
fuzz_00818_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00818_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00818_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00819_valid.t27,valid,ok,rust,0,ok,
fuzz_00819_valid.t27,valid,ok,zig,0,ok,
fuzz_00819_valid.t27,valid,ok,c,0,ok,
fuzz_00820_valid.t27,valid,ok,rust,0,ok,
fuzz_00820_valid.t27,valid,ok,zig,0,ok,
fuzz_00820_valid.t27,valid,ok,c,0,ok,
fuzz_00821_valid.t27,valid,ok,rust,0,ok,
fuzz_00821_valid.t27,valid,ok,zig,0,ok,
fuzz_00821_valid.t27,valid,ok,c,0,ok,
fuzz_00822_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00822_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00822_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00823_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00823_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00823_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00824_valid.t27,valid,ok,rust,0,ok,
fuzz_00824_valid.t27,valid,ok,zig,0,ok,
fuzz_00824_valid.t27,valid,ok,c,0,ok,
fuzz_00825_valid.t27,valid,ok,rust,0,ok,
fuzz_00825_valid.t27,valid,ok,zig,0,ok,
fuzz_00825_valid.t27,valid,ok,c,0,ok,
fuzz_00826_valid.t27,valid,ok,rust,0,ok,
fuzz_00826_valid.t27,valid,ok,zig,0,ok,
fuzz_00826_valid.t27,valid,ok,c,0,ok,
fuzz_00827_valid.t27,valid,ok,rust,0,ok,
fuzz_00827_valid.t27,valid,ok,zig,0,ok,
fuzz_00827_valid.t27,valid,ok,c,0,ok,
fuzz_00828_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00828_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00828_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00829_valid.t27,valid,ok,rust,0,ok,
fuzz_00829_valid.t27,valid,ok,zig,0,ok,
fuzz_00829_valid.t27,valid,ok,c,0,ok,
fuzz_00830_valid.t27,valid,ok,rust,0,ok,
fuzz_00830_valid.t27,valid,ok,zig,0,ok,
fuzz_00830_valid.t27,valid,ok,c,0,ok,
fuzz_00831_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00831_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00831_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00832_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00832_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00832_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00833_valid.t27,valid,ok,rust,0,ok,
fuzz_00833_valid.t27,valid,ok,zig,0,ok,
fuzz_00833_valid.t27,valid,ok,c,0,ok,
fuzz_00834_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00834_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00834_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00835_valid.t27,valid,ok,rust,0,ok,
fuzz_00835_valid.t27,valid,ok,zig,0,ok,
fuzz_00835_valid.t27,valid,ok,c,0,ok,
fuzz_00836_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00836_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00836_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00837_valid.t27,valid,ok,rust,0,ok,
fuzz_00837_valid.t27,valid,ok,zig,0,ok,
fuzz_00837_valid.t27,valid,ok,c,0,ok,
fuzz_00838_valid.t27,valid,ok,rust,0,ok,
fuzz_00838_valid.t27,valid,ok,zig,0,ok,
fuzz_00838_valid.t27,valid,ok,c,0,ok,
fuzz_00839_valid.t27,valid,ok,rust,0,ok,
fuzz_00839_valid.t27,valid,ok,zig,0,ok,
fuzz_00839_valid.t27,valid,ok,c,0,ok,
fuzz_00840_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00840_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00840_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00841_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00841_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00841_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00842_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00842_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00842_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00843_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 25:1"
fuzz_00843_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 25:1"
fuzz_00843_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 25:1"
fuzz_00844_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00844_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00844_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00845_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00845_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00845_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00846_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00846_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00846_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00847_valid.t27,valid,ok,rust,0,ok,
fuzz_00847_valid.t27,valid,ok,zig,0,ok,
fuzz_00847_valid.t27,valid,ok,c,0,ok,
fuzz_00848_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00848_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00848_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00849_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00849_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00849_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00850_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00850_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00850_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00851_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00851_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00851_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00852_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00852_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00852_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00853_valid.t27,valid,ok,rust,0,ok,
fuzz_00853_valid.t27,valid,ok,zig,0,ok,
fuzz_00853_valid.t27,valid,ok,c,0,ok,
fuzz_00854_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00854_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00854_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00855_valid.t27,valid,ok,rust,0,ok,
fuzz_00855_valid.t27,valid,ok,zig,0,ok,
fuzz_00855_valid.t27,valid,ok,c,0,ok,
fuzz_00856_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00856_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00856_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00857_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 17:1"
fuzz_00857_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 17:1"
fuzz_00857_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 17:1"
fuzz_00858_valid.t27,valid,ok,rust,0,ok,
fuzz_00858_valid.t27,valid,ok,zig,0,ok,
fuzz_00858_valid.t27,valid,ok,c,0,ok,
fuzz_00859_valid.t27,valid,ok,rust,0,ok,
fuzz_00859_valid.t27,valid,ok,zig,0,ok,
fuzz_00859_valid.t27,valid,ok,c,0,ok,
fuzz_00860_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00860_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00860_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00861_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00861_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00861_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00862_valid.t27,valid,ok,rust,0,ok,
fuzz_00862_valid.t27,valid,ok,zig,0,ok,
fuzz_00862_valid.t27,valid,ok,c,0,ok,
fuzz_00863_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00863_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00863_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00864_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00864_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00864_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00865_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00865_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00865_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00866_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 25:1"
fuzz_00866_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 25:1"
fuzz_00866_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 25:1"
fuzz_00867_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00867_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00867_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00868_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00868_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00868_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00869_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 26:1"
fuzz_00869_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 26:1"
fuzz_00869_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 26:1"
fuzz_00870_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 26:1"
fuzz_00870_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 26:1"
fuzz_00870_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 26:1"
fuzz_00871_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00871_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00871_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00872_valid.t27,valid,ok,rust,0,ok,
fuzz_00872_valid.t27,valid,ok,zig,0,ok,
fuzz_00872_valid.t27,valid,ok,c,0,ok,
fuzz_00873_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00873_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00873_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00874_valid.t27,valid,ok,rust,0,ok,
fuzz_00874_valid.t27,valid,ok,zig,0,ok,
fuzz_00874_valid.t27,valid,ok,c,0,ok,
fuzz_00875_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00875_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00875_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00876_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00876_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00876_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00877_valid.t27,valid,ok,rust,0,ok,
fuzz_00877_valid.t27,valid,ok,zig,0,ok,
fuzz_00877_valid.t27,valid,ok,c,0,ok,
fuzz_00878_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00878_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00878_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00879_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00879_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00879_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00880_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00880_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00880_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00881_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00881_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00881_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00882_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00882_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00882_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00883_valid.t27,valid,ok,rust,0,ok,
fuzz_00883_valid.t27,valid,ok,zig,0,ok,
fuzz_00883_valid.t27,valid,ok,c,0,ok,
fuzz_00884_valid.t27,valid,ok,rust,0,ok,
fuzz_00884_valid.t27,valid,ok,zig,0,ok,
fuzz_00884_valid.t27,valid,ok,c,0,ok,
fuzz_00885_valid.t27,valid,ok,rust,0,ok,
fuzz_00885_valid.t27,valid,ok,zig,0,ok,
fuzz_00885_valid.t27,valid,ok,c,0,ok,
fuzz_00886_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00886_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00886_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00887_valid.t27,valid,ok,rust,0,ok,
fuzz_00887_valid.t27,valid,ok,zig,0,ok,
fuzz_00887_valid.t27,valid,ok,c,0,ok,
fuzz_00888_valid.t27,valid,ok,rust,0,ok,
fuzz_00888_valid.t27,valid,ok,zig,0,ok,
fuzz_00888_valid.t27,valid,ok,c,0,ok,
fuzz_00889_valid.t27,valid,ok,rust,0,ok,
fuzz_00889_valid.t27,valid,ok,zig,0,ok,
fuzz_00889_valid.t27,valid,ok,c,0,ok,
fuzz_00890_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00890_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00890_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00891_valid.t27,valid,ok,rust,0,ok,
fuzz_00891_valid.t27,valid,ok,zig,0,ok,
fuzz_00891_valid.t27,valid,ok,c,0,ok,
fuzz_00892_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00892_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00892_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00893_valid.t27,valid,ok,rust,0,ok,
